created_at,full_text,score,label
Tue Sep 26 02:39:00 +0000 2023,aku bukan gen terus usaha nikmat salah satu kerja baru jalan minggu gue benar gakuatttt terus akhir gue cabutt jadi kali gue kayak trauma kerja terus sekarang kerja alhamdulillah aku enjoy walaupun gaji bilang kecil,2,Positif
Tue Sep 26 02:36:34 +0000 2023,mbak memang lapang contoh nih kantor teman aku instansi perintah angkat gen selaluuu ngeluhnya enggak sesuai gaji lah enggak sesuai katering lah harga senior nyata,3,Positif
Mon Sep 25 06:02:37 +0000 2023,lah ngutang buat negara gen mana bos suka nunggak gaji karyawannya orang coba gabung tonton one piece biar suara anak muda jauh kaya maaf maaf maksud memang gen loh benar pak kasih tau pak tangkeplah influencer judi,-4,Negatif
Sun Sep 24 13:10:17 +0000 2023,heran benar deh sama laku gen beli pokemon go plus nyicil potong gaji kerja guna cuman buat cari pokemon virtual doang bjir lah fak kata gua teh kayak mending buat sih,2,Positif
Fri Sep 22 11:49:48 +0000 2023,suka sesuai bidang soal tulis bos nyantai teman cukup asik soal enggak toxic sama adem ac duka gaji kecil kecil tinggi badan bos suka rada jauh malah kasi anak magang enggak usaha sama sekali syedih euy aku gen enggak begini,-6,Negatif
Fri Sep 22 07:56:11 +0000 2023,sedikit beda hasil survei pacmann hasil riset tunjuk preferensi beda gaji lingkung kerja gen lebih pilih imbang dua banding career progression gen pilih career progression,0,Netral
Fri Sep 22 07:50:45 +0000 2023,riset pernah laku belum indonesia kerja gen generasi penting lingkung kerja progress career gaji riset tirto kena kerja genz,1,Positif
Fri Sep 22 03:16:11 +0000 2023,menfess menfess bikin mental gen jadi loser perkara gaji doang tanya timbang kerja tanya sampah,-1,Negatif
Thu Sep 21 11:02:06 +0000 2023,cukup banget deh kerja sama gen datang telat pulang cepat kerja lelet banyak ngeluhnya gaji tetap makan kantor jelek moga berkah deh iduplo,3,Positif
Wed Sep 20 23:48:42 +0000 2023,memang gen milenial jaman sekarang gaji elite nabung sulit punya jabat tinggi usaha alumni si si ngutang usaha puluh juta kalo dengar teman ghibah tuh kayak hati nih orang gaji gede ngutang,1,Positif
Wed Sep 20 16:24:18 +0000 2023,kemarin mental health gen baik gizi hari hukum beli kasih hakim gaji tinggi is not that simple opa begini kalau manula nyapres wegah kerja amp mikir berat semua digampangin bikin irritated jadi makin yakin pilih capres kayak begini,-2,Negatif
Wed Sep 20 08:24:36 +0000 2023,real gaji gen habis buat langgan app,3,Positif
Tue Sep 19 23:16:07 +0000 2023,idk gen sekarang nih trend standar buat kerja nya tinggi banget its good kalo terlalu picky susah alias enggak tempat kerja sempurna lingkung enggak toxic gaji kecil lingkung sehat gaji gede target gede nama associate sepantesnya gaji enggak gede gede,-1,Negatif
Tue Sep 19 06:11:19 +0000 2023,gen amp millenials curhat mulu gaji enggak cukup buat butuh hidup enggak beli rumah meanwhile selera lagu,2,Positif
Sun Sep 17 16:16:26 +0000 2023,iya betul sekali fenomena generasi gen lihat cafe weekend penuh sama anakanak muda perhati tiap weekend nongkrongnya cafe gaji habis apaapa kata penting eks,-3,Negatif
Sun Sep 17 10:37:34 +0000 2023,bukan abur justru lurus gen justru lebih pintar cerita goreng kali pilpres bukti ada pecat terima gaji pensiun negara bulan situ cerdas gen putus,-3,Negatif
Sun Sep 17 10:21:23 +0000 2023,aduh bingung banget gue kerja huhuhu adek minta dibeliin motor which is gaji gue enggak support buat belikan motor dasar anak gen,0,Netral
Sat Sep 16 03:41:28 +0000 2023,fresh grad offer deh alhamdulillah sangat bodo orang tahun kerja gaji majikan betul ikut minimum wage je kau fresh grad terus beli honda duduk condo sorg alaaaa gen nih,-3,Negatif
Fri Sep 15 22:44:44 +0000 2023,beberapa hari kemarin kunjung salah satu sekolah juru banten ajar sana boomer millennial gen jadi ajar ganti pulang sana kesan serta didik sama lulus pengin gaji tinggi semangat buat ajar rendah,3,Positif
Fri Sep 15 03:12:54 +0000 2023,world gen rata kayak begini mental healt lah perlu healing lah enggak mau ngakuin salaha lah lu kerja profesional bos lu siapa gaji gede siapa ngengkeng maning,1,Positif
Fri Sep 15 01:41:35 +0000 2023,gen syndrome keje dah demand macam for fresh graduate more tahan enough woi kalau gaji tak perform tak fyi tinggi gaji banyak keje kau kena buat jangan baru kje bulan dah resign,-6,Negatif
Thu Sep 14 10:19:58 +0000 2023,biar enggak overwork kalau gaji tetap segitu gen banget,0,Netral
Wed Sep 13 13:05:27 +0000 2023,dear gen enggak semua lahir punya privilege dikorbakan gaji banyak habis buat iniitu wajar jangan sesal semangat terus aku,2,Positif
Wed Sep 13 09:10:45 +0000 2023,arti gen gue milenial sih anyway sih fg ribet banget perkara gaji lu tuh fg enggak alam tau diri dikit kali kalo misal timbang usaha gue tuju penting kalo sematamata gaji tuh hadeh capek banget,-3,Negatif
Tue Sep 12 09:59:52 +0000 2023,miauw hp cina kepala lu yang hp hasil kerja keras beli pakai gaji pertama memang uang mana lu kira jatuh langit,1,Positif
Tue Sep 12 00:12:20 +0000 2023,satu cepat resign mesti gen lah hidup orang purba kalau deh selesa duduk satu tempat duduk je lah situ even gaji tak banyak gen bijak better opportunity grab,-3,Negatif
Wed Aug 16 11:35:29 +0000 2023,memang gen dp nila sama darimana nabung berapa tahun tuh kalo gaji jtbulan rata gaji kerja formal jakarta as per data bps kopi per bulan dimasalahin terus asih solusi dp rumah sama sudah argumen mas mbulet enggak masuk akal,2,Positif
Mon Aug 14 06:05:22 +0000 2023,aku tengok cara gen belanja aku seram je gen kat ofis nih gaji banyak hutang lifestyle macam nih,-2,Negatif
Mon Aug 14 05:10:40 +0000 2023,seram lihat banyak gen gampang pakai paylater nama doang keren padahal ngutang biasa ngutang sejak dini barang enggak esensial enggak urgent bahaya sih cuman giur promo doang kalo punya gaji tetap tiap bulan jadi bumerang,0,Netral
Sat Aug 12 13:31:32 +0000 2023,bingung gue lihat treads isi gen keluh hidup kata gaji mentok hidup jakarta perlu,0,Netral
Sat Aug 12 09:25:59 +0000 2023,masalah gen gue punya konveksi karyawan gen sebal nya minta ampun enggak punya skill enggak punya otak pengin nya gaji gede dikit dikit update status parah sial,-1,Negatif
Sat Aug 12 04:37:42 +0000 2023,kemarin innova zenix muncul kaget sama harga gen lamalama enggak beli rumah enggak beli mobil semua naik gaji stuck situ enggak reach gamasuk akal indonesia memang,4,Positif
Sat Aug 12 02:21:21 +0000 2023,baru calon run nder run rbmg cukup buat apa woi wkwk pertimbangin total gaji calon sih nder ribu per bulan tuh berapa persen total gaji kalo gaji cuma wajar kalo gaji juta buat makan red flag wkwk sisa buat apa tuh tanya,-1,Negatif
Fri Aug 11 11:28:57 +0000 2023,tanya aneh memang enggak perlu jawab enggak usah tanya gen baby boomer kala lulus cari kerja punya obsesi gaji gede aneh benar,3,Positif
Fri Aug 11 09:20:37 +0000 2023,the real question is why aren t you kurang generasi gen banyak enggak sadar kalau produk sekarang harga enggak murah dulu rumah layak hidup harga milyaran kalau mau sama gaji fg zaman lu kapan mau kebel,1,Positif
Fri Aug 11 02:55:26 +0000 2023,punya gaji gede bukan cuma ekspektasi gen dong,-1,Negatif
Thu Aug 10 22:52:21 +0000 2023,panjang gen tau enggak apa nder gen zenwich makanya expect gaji gede,-1,Negatif
Thu Aug 10 17:40:47 +0000 2023,bagi gen fg pengin smart work gaji gede beban kerja santai butuh buanyak coy kan goal nya mau financial freedoom sdini mungkin,-1,Negatif
Thu Aug 10 17:18:21 +0000 2023,bukan gaji juta sangat wajar gue tuju jangan mau gaji bawah umr maksud sender gen freshgrad minta gaji digit dekat digit like who are you what can you what can you guarantee for us,-1,Negatif
Thu Aug 10 16:50:45 +0000 2023,memang adapula pengin gaji besar gaya hidup jangan pukul rata fggen tetap terima gaji ngepas umr atas umr sedikit bahkan bawah umr,-1,Negatif
Thu Aug 10 16:47:47 +0000 2023,enggak semua fggen lahir keluarga mampu bahkan beberapa jadi tulang punggung keluarga gaji bagi mana makan kosan ongkosbensin keluarga butuh cont,-1,Negatif
Thu Aug 10 16:18:41 +0000 2023,gue gen yes betul pas fg gue egois banget pengin gaji gede ter influence konten gaji kamu berapa hahaha padal fg walopun gue hapal teori skill gaji privacy sensitive biar enggak gen kayak gue haha,1,Positif
Thu Aug 10 16:13:02 +0000 2023,kaya kalo gaji gabs lihat gen apa deh kalo memang gen terus berskill amp memang punya alam apa salah ekspetasi gaji balik sih big sallary sini tuh berapa maksud terus gen kan wajar sih kalo minta big sallary,-2,Negatif
Thu Aug 10 11:42:42 +0000 2023,hayo gen mau ngelamar cpns pikir dulu gaji enggak gede sama tempat seluruh indonesia bahkan daerah pencil kalo enggak niat jangan lamar kasih sempat sama serius resign,0,Netral
Thu Aug 10 02:58:35 +0000 2023,rumah mahal gaji cuma umr gen,1,Positif
Thu Aug 10 01:16:57 +0000 2023,fast resp banget gaji buta lu gen,0,Netral
Wed Aug 09 23:48:06 +0000 2023,buat self reward syukur kira gaji semua kalang gen sama milenial atas umk,1,Positif
Wed Aug 09 13:35:01 +0000 2023,kira gilir generasi jualin rumah laku susah kan wkwkwkw mampus rumah invest enggak laku harga enggak ngotak buat gaji mayoritas milenial amp gen enggak sekitar umr alhasil paksa mepet kota sangga cari rumah jangkau,-1,Negatif
Mon Aug 07 13:38:44 +0000 2023,nyata gen gaji juta bulan tetap jangkau milik rumah harga rumah makin roket kemudian paling mungkin sekarang sewa,5,Positif
Mon Aug 07 09:38:16 +0000 2023,hadap gen gen budak sunat laser korg nih kan kerja deh lah malas kuat ngular demand macam macam gaji lupa bayar hari je terus nak ngamuk ugut nk henti pleasee lah check balik diri manja sangat,-1,Negatif
Fri Aug 04 17:56:26 +0000 2023,callwhatsapp orang pukul pagi hari minggu pantai timur siap pushy nak gotue gonie ikut sedap anak tekak je gen punya common sense pergi mana benar septic tank you gigih kerja pagi tak tidur malam hari tak naik gaji diknon,2,Positif
Thu Aug 03 05:03:45 +0000 2023,banyak loh umur tahun bawah profit ratus juta gen sekarang keren keren sih mudah mudah rasai gaji profit digit,2,Positif
Mon Jul 31 11:22:59 +0000 2023,nak gen minat stem starting gaji tak tinggi bukan biasa abit limited lah company offer okay,1,Positif
Sun Jul 30 15:52:05 +0000 2023,marz gaji kemntrian enggak apa nya banding hasil bisnis bayar pajak usah mukin pajak bayar cuma toral gaji,-3,Negatif
Sun Jul 30 14:49:13 +0000 2023,duh bukan gen kena prank padahal gaji pokok diturunin info,-4,Negatif
Sun Jul 30 08:56:47 +0000 2023,didik amburadul amp milik modal ngawur ngebuat gen malas kerja kerja enggak sesuai hati gaji tak banding kerja buruh non korporasi ekploitasi kapitalis lokal remah rengginang unconsciously begini cc,2,Positif
Sat Jul 29 05:12:47 +0000 2023,usaha capek kerja sama gen enggak ngapangapain ngeluh terus mending bayar also usaha max tahun min didik si min alam tahun mahir kerja excel word ppt kuasa elemen tanah api air udara rela gaji umr,1,Positif
Fri Jul 28 14:31:56 +0000 2023,mulai hari kopi overprice walaupun harga tiga gaji ku satu hari kwkwkwwkwkwwk dasar gen,2,Positif
Tue Jul 25 06:42:40 +0000 2023,gen gaji nya habis buat tiket konser,1,Positif
Wed Jul 19 13:31:05 +0000 2023,banget soal aku lihat fresh graduate sekarang tuh sok jual mahal mentang mentang lulus sarjana kerja pilih pilih kalo lulus universitas paporit huh pengin gaji gede bagai tambah pidato begini bikin kadang jengkel sendiri sama fresh graduate gen,0,Netral
Tue Jul 18 02:38:15 +0000 2023,bisnis didik memang janji gaji guru makanya gen banyak pilih jadi tutor lembaga les swasta honor sekolah negeri,1,Positif
Mon Jul 17 07:59:50 +0000 2023,kalo hari dealing sama gue kaya gen deh dealan gaji macam nawar itc mana ghosting minggu dulu nongol curhat,0,Netral
Sat Jul 15 00:07:14 +0000 2023,gen genius zoom zoom haha click skilled migrants skilled workers negara maju negara kayak gaji tinggi kali lipat tecknologi tinggi sistim sosial adil semua butuh jamin negara amp demokrasi free speech sorga dunia bantu orang tua,-2,Negatif
Fri Jul 14 12:37:50 +0000 2023,korang gen alpha kena syukur ye tinggi nih memangla tak gaji minimum but this is a good starter tho mana kau tak rantau jauh sangat lah,0,Netral
Fri Jul 14 02:01:37 +0000 2023,kalo gen kan mau ikut life style enggak fomo enggak gaul mau gaji berapa enggak cukup,-4,Negatif
Fri Jul 14 01:44:12 +0000 2023,banyak gen orgnya lemah n enggak struggle fg gaji juta jakarta lebih cukup jaman gue fg baru kerja gaji cuma juta tahun cukup hitung biaya gue kos ribubln makin ribu siang n malam warteg sarap makin roti cont,3,Positif
Thu Jul 13 12:51:03 +0000 2023,orang mikir kayak begini allah anak gen enggak tau cara syukur gue cari loker panggil samseksyukur gue terima kerja gaji juta juta plus bpjs uang lembur tinggal atur duit susah,0,Netral
Mon Jul 10 08:03:31 +0000 2023,budak budak gen nih memang semua bangang gaji nak benefit nak macam macam nak suruh company bela kau workload susah sikit terus tarik muka alas tak stres nak work life balance mental health matters work ethic semua laut kerja ala kadar,-3,Negatif
Sun Jul 09 21:01:42 +0000 2023,gen hahaha generasi apa mental illness generasi mental krupuk siram kuah langung leot mau karir bagus gaji besar enggak mau kerja keras hahaha,-2,Negatif
Sun Jul 09 02:21:13 +0000 2023,masalah some of gen nowadays kerja nk senang je kembang carrier xnk nak demand naik gaji dik non oiii gaji brtmbh kerja brtmbh tau,2,Positif
Sun Jul 09 02:17:39 +0000 2023,gen gang millineal goblok enggak punya integritas takut enggak terima gaji makanya mau jadi lacur etho hahaha,-1,Negatif
Sat Jul 08 02:55:04 +0000 2023,waduh candidate gen nih demand gaji,0,Netral
Fri Jul 07 04:11:43 +0000 2023,i sama sorry ye but not only gen generasi sama bila appraisal mula lah cakap buat kerja memang kau buat kerja kau but if nak exceed expectations kena buat luar jadi kau pastu mogok bila gaji tak naik banyak,4,Positif
Thu Jul 06 04:48:12 +0000 2023,gen gaji umr buat orang tetap survive perhati jumlah ikut apa coba cek slide akhir sobat nadi jangan lupa selalu sisih gaji dapat nabung simapan masa depan amp tahan,-3,Negatif
Wed Jul 05 05:15:19 +0000 2023,if i xtegur agak berapa banyak lah lauk kantin sedekah hari xbalik modal then kerja nak bayar pakai apa ikhlas memang xduduk diam amp terus tegur i also naik gaji slps as i said before i exposed myself with ilmu sok im not ur typical gen,2,Positif
Tue Jul 04 09:55:15 +0000 2023,bukan kemarin tahun lalu jadi pegang gue gue gen finance gue pernah kerja kitchen kerja memang buat gaji gapapa sekal take extra miles awal karir kalau mau kembang banyak ambil sempat jangan lupa stop,0,Netral
Thu Jun 29 01:17:11 +0000 2023,gaji sekarang gmasuk akal kalo enggak mau gaji umrdibawah umr enggak bakal terima kerja padahal mnya umr kan minimum bawah arti enggak manusiawi enggak semua gen boros sayang enggak boros hemat banyak lu buta mata buta hati sok menyamaratakan sifat suatu generasi,-4,Negatif
Thu Jun 29 01:14:41 +0000 2023,gaji sekarang gmasuk akal kalo enggak mau gaji umrdibawah umr enggak bakal terima kerja padahal mnya umr kan minimum bawah arti enggak manusiawi enggak semua gen boros sayang enggak boros hemat banyak lu buta mata buta hati sok menyamaratakan sifat suatu generasi,-4,Negatif
Wed Jun 28 11:10:11 +0000 2023,heraann orang kerja punya suami anak kerja kok minjem duit sama orang rebah terus gaji orang,3,Positif
Wed Jun 28 04:42:28 +0000 2023,kalau turut tuh efek doktrin boomers tanam gen doktrin boomers kalau kerja atas mapan kalau mapan punya gaji stabil pensiun padahal kalau cuman gaji pokok enggak gede,-1,Negatif
Tue Jun 27 11:40:10 +0000 2023,gen enggak erti trend jaman dulu katai anak jaman sekarang mana paham ngeluh kuliah gaji kerja dibandingin sama generasi belum belanja mallonline mulu bilang kapitalis gilir belanja pasar tradisional kena scam jual jadi olok cont,-5,Negatif
Tue Jun 27 10:40:34 +0000 2023,seko full giat rumah prepare materi buat besok tau gaji nya gabanyak kalo honorer jatuh jadi kayak sukarelawan bukan kerja urus anak orang gen model sekarang susah susah atur susah dibilangin,-4,Negatif
Tue Jun 27 08:41:59 +0000 2023,tantang banyak gaji banyak preassure kerja gede bawa fun teman teman kantor anti politik wfo instead of wfh wait millenial bukan gen,-3,Negatif
Mon Jun 26 07:29:34 +0000 2023,capek kerja bareng gen susah banget suruh buat buru gue butuh tte buat sapa cepat eh nya malah lambat hadeuhh gue gen plis deh kalo kerja tuh benar mau makan gaji buta lo,2,Positif
Mon Jun 26 02:02:52 +0000 2023,dorg rse gaji bwh eik nk gaji banyak kne pulun ot banyak hhmmmm manjahh kali gen baru st gaji nk beli honda,0,Netral
Sun Jun 25 12:39:10 +0000 2023,ingat kata kata bapak gua kerja jangan lihat gaji rezeki mah atur perlu perhati bagaimana manfaat ikut kontribusi bangun umat,1,Positif
Sat Jun 24 06:37:33 +0000 2023,orang selalu cakap kalau nak kerja gaji besar mesti sabtu ahad kena kerja kerja malam gaji besar tak mesti kerja teruk je kerja biasa gaji besar ramai suka brainwash gen cakap macam nih bitter sangat teh,1,Positif
Fri Jun 23 14:39:57 +0000 2023,viian mane cukup segitu putar slot sbntr jak habes kok bse orang cukup gaji juta bulan pontianak minimal digit kalo kata gen,-5,Negatif
Thu Jun 22 03:29:58 +0000 2023,enggak aneh loker masuk lolos panggil datang enggak benar gaji umr plus loh terus mau kalan apasih ta cari sebab gen fenomena serah kalian lah,-6,Negatif
Thu Jun 22 02:00:17 +0000 2023,kadang aku tataw apa expectations gen nih nk keje senang gaji banyak work life balance lah enn adehhh penat lah cuma nih marttt,-2,Negatif
Thu Jun 22 01:21:16 +0000 2023,actually umur tida rupa gaya senior gaya gen tegur sikit sentap push sikit kata toxic lah gaji ciput lah bagai hello mau naik gaji kena naik sales mana common sense kmurang,-1,Negatif
Thu Jun 22 00:41:16 +0000 2023,tuju gen ramai gen kali macamtu orang tua kuat cuma pastu rant kat sosial tingkap tempat bukan media sosial banyak sama benanye gen kali gen nih dedua gaji beso dedua pangkt tinggi,-1,Negatif
Wed Jun 21 13:17:43 +0000 2023,gen tuntut banyak mbib pengin langsung kerja gaji digit,1,Positif
