created_at,full_text,keyword
Sun Jul 30 15:52:05 +0000 2023,@adi_marz07 @kkajikkaji @erickthohir @prabowo Gaji dia di kemntrian gk ada apa nya di banding hasil bisnis dia dan bayar pajak perusahan dia.... mukin pajak yg anda bayar juga cuma 0 0000000001 dari toral gaji dia ,gaji gen z
Sun Jul 30 14:49:13 +0000 2023,@hrdbacot Duh bukan gen z : ) kena prank pdhl gaji pokokku diturunin begitu saja tanpa info~,gaji gen z
Sun Jul 30 08:56:47 +0000 2023,@ainunnajib Pendidikan yg amburadul &amp; pemilik modal yg ngawur ngebuat gen z males kerja: Kerjaan yg ga sesuai hati gaji yg tak Sebanding dengan kerjaan. Belum lagi buruh non korporasi yg di ekploitasi kapitalis lokal remah rengginang. 60% unconsciously ingin begini CC @slipknot https://t.co/Z9a3srjVFQ,gaji gen z
Sat Jul 29 05:12:47 +0000 2023,perusahaan: capek kerja sama gen z!!! gabisa ngapa-ngapain dan ngeluh terus!!!! masih mending dibayar!!!! also perusahaan: -max 25 tahun -min pendidikan s1 -min pengalaman 2 tahun -mahir mengerjakan excel word ppt -menguasai elemen tanah api air udara -rela gaji umr,gaji gen z
Fri Jul 28 14:31:56 +0000 2023,memulai hari dengan kopi overprice walaupun harganya sepertiga dari gaji ku satu hari kwkwkwwkwkwwk dasar gen z https://t.co/lfpSdWznLc,gaji gen z
Tue Jul 25 06:42:40 +0000 2023,gen z gaji nya abis buat tiket konser,gaji gen z
Wed Jul 19 13:31:05 +0000 2023,@deulicyous Banget soalnya aku liat fresh graduate sekarang tuh pada so jual mahal mentang mentang lulusan sarjana kerja milih milih apalagi klo lulusan univ paporit huh pengen gaji gede dan sebagainya ditambah pidato yg begini bikin kadang jengkel sendiri sama fresh graduate gen Z,gaji gen z
Tue Jul 18 02:38:15 +0000 2023,@rgoestama Bisnis pendidikan memang menjanjikan gaji guru yg tdk. Makanya gen Z banyak yg milih jd tutor di lembaga les swasta daripada honor di sekolah negeri.,gaji gen z
Mon Jul 17 07:59:50 +0000 2023,Kalo HR yg dealing ma gw kayanya gen Z deh deal2an gaji macam nawar di ITC . Mana di ghosting seminggu dulu nongol2 curhat https://t.co/2hJTy4NEB1,gaji gen z
Sat Jul 15 00:07:14 +0000 2023,@RamliRizal Gen Z Genius Zoom Zoom haha . Click skilled migrants skilled workers di negara maju di negara kaya .gaji tinggi 10 kali lipat tecknologi tinggi sistim sosial yg adil semua kebutuhannya di jamin oleh negara &amp; demokrasi free speech sorga dunia bisa bantu orang tuanya,gaji gen z
Fri Jul 14 12:37:50 +0000 2023,Korang Gen Z dan Alpha kena bersyukur ye dapat tinggi ni. Memangla tak sampai gaji minimum but this is a good starter tho. Selagi mana kau tak merantau jauh sangat la.,gaji gen z
Fri Jul 14 02:01:37 +0000 2023,@worksfess Kalo Gen Z kan maunya ikutin life style gk FOMO gk gaul. Mau gaji berapapun aja pasti gk cukup.,gaji gen z
Fri Jul 14 01:44:12 +0000 2023,@worksfess Kebanyakan Gen Z orgnya lemah n gk bs struggle ya. FG dgn gaji 5jt di jkt itu udah lebih dari cukup. Jaman gw FG baru kerja gaji cuma 1 8jt di tahun 2009. Itu aja bs cukup. Perhitungan biaya gw: kos 500ribu/bln mkn 8-10ribu utk siang n mlm (warteg) sarapan mkn roti aja cont-,gaji gen z
Thu Jul 13 12:51:03 +0000 2023,Masih ada orang mikir kayak gini ya Allah anak gen Z gak tau caranya bersyukur!!! Sedangkan gue masih nyari loker blm ada panggilan samseksyukur gue udah keterima kerja gaji 3 5jt sampe 4jt plus BPJS dan uang lembur. Tinggal ngatur duit itu susah,gaji gen z
Mon Jul 10 08:03:31 +0000 2023,Budak budak Gen Z ni mmg semua bangang ke. Gaji nak 3k 4k benefit nak macam macam nak suruh company bela kau. Dapat workload susah sikit terus tarik muka alasan sebab tak boleh stress nak work life balance dan Mental Health Matters . Work ethic semua kelaut kerja ala kadar.,gaji gen z
Sun Jul 09 21:01:42 +0000 2023,@txtdrakuntansi Gen z ya? Hahaha generasi apa2 mental illness generasi mental krupuk ke siram kuah langung meleot. Mau dpt karir bagus atau gaji besar tp g mau kerja keras hahaha,gaji gen z
Sun Jul 09 02:21:13 +0000 2023,Masalah some of Gen Z nowadays kerja nk yg senang2 je perkembangan carrier xnk tpi nak demand naik gaji dik non oiii gaji brtmbh kerja pun brtmbh taw.,gaji gen z
Sun Jul 09 02:17:39 +0000 2023,Gen Z (gang millineal) goblok ga punya integritas takut ga terima gaji makanya mau jd pelacurnya etho hahaha,gaji gen z
Sat Jul 08 02:55:04 +0000 2023,waduh candidate gen Z ni demand gaji sampai 6-7k yee,gaji gen z
Fri Jul 07 04:11:43 +0000 2023,I m sorry ye but not only Gen Z generasi sebelum tu pun sama ja. Bila bagi appraisal mula lah cakap saya buat kerja saya. Memang kau buat kerja kau but if nak dpt exceed expectations kena buat luar dari JD kau. Pastu mogok bila gaji tak naik bnyak ,gaji gen z
Thu Jul 06 04:48:12 +0000 2023,Gen Z dengan gaji UMR dapat membuat seseorang tetap survive dengan memperhatikan sejumlah hal berikut. Apa saja? Coba cek sampai slide akhir Sobat NADI! Jangan lupa selalu sisihkan setiap gaji yang didapatkan dengan nabung di SiMAPAN demi masa depan &amp; agar dapat bertahan! https://t.co/8POsV2XCzi,gaji gen z
Wed Jul 05 05:15:19 +0000 2023,@aisy699 @pinkynaddychoco @yarafaee_ @SayyNees If i xtegur agaknya berapa banyak laa lauk kantin tu dia sedekah dalam sehari sampai xbalik modal? Then pekerja nak dibayar pakai apa? Keikhlasan? Mmg saya xduduk diam &amp; trus tegur. I also naik gaji slps tu As i said before i exposed myself with ilmu so im not ur typical gen Z,gaji gen z
Tue Jul 04 09:55:15 +0000 2023,bukan kemarin tapi 4 tahun lalu dan masih jd pegangan gue gue gen z. sblm di finance gue pernah kerja di kitchen kerja emg buat gaji tapi gapapa sesekali take extra miles. awal karir kalau mau berkembang harus banyak ambil kesempatan tapi jgn lupa stop ya ,gaji gen z
Thu Jun 29 01:17:11 +0000 2023,Gaji skrg gmasuk akal kalo gmau gaji umr/dibawah umr gabakal diterima kerja. Pdhl M-nya UMR itu kan Minimum. Dibawah itu brarti ga manusiawi. Dan ga semua gen z boros say yg ga boros dan hemat banyak lu aja yg buta mata buta hati sok2an menyamaratakan sifat suatu generasi,gaji gen z
Thu Jun 29 01:14:41 +0000 2023,@ecommurz Gaji skrg gmasuk akal kalo gmau gaji umr/dibawah umr gabakal diterima kerja. Pdhl M-nya UMR itu kan Minimum. Dibawah itu brarti ga manusiawi. Dan ga semua gen z boros say yg ga boros dan hemat banyak lu aja yg buta mata buta hati sok2an menyamaratakan sifat suatu generasi,gaji gen z
Wed Jun 28 11:10:11 +0000 2023,Heraann org kerja punya suami dan anak kerja pula kok minjem duit sma org rebahan trus itu gaji dari 3 org kemana ,gaji gen z
Wed Jun 28 04:42:28 +0000 2023,Kalau menurutku tuh efek doktrin boomers yang ditanamkan ke gen Z. Ya doktrin boomers kalau dengan pekerjaan diatas udah pasti mapan kalau pun tidak mapan setidaknya mereka punya gaji yang stabil sampai pensiun. Padahal kalau cuman gaji pokok gak gede.,gaji gen z
Tue Jun 27 11:40:10 +0000 2023,Gen Z nggak ngerti trend jaman dulu dikatain anak jaman skrg mana paham ngeluh kuliah gaji dan kerjaan dibandingin sama generasi sebelumnya belanja di mall/online mulu dibilang kapitalis giliran belanja di pasar tradisional kena scam penjualnya masih jadi olok2kan. (cont) https://t.co/1t6V1mhJgz,gaji gen z
Tue Jun 27 10:40:34 +0000 2023,Disekolah full kegiatan sampe rumah masih prepare materi buat besoknya 2. Setauku gaji nya gabanyak kalo masih honorer (jatuhnya jd kaya sukarelawan bukan kerja) 3. Ngurus anak orang apalagi gen z model sekarang susah. Susah diatur susah dibilangin ,gaji gen z
Tue Jun 27 08:41:59 +0000 2023,@txtdarikorporat tantangan banyak gaji banyak preassure kerja gede namun dibawa fun dengan temen temen kantor yang anti politik. WFO instead of WFH wait saya millenial bukan gen z :),gaji gen z
Mon Jun 26 07:29:34 +0000 2023,Capek yaa kerja bareng gen z. Susah bgt disuruh buat buru2. Gw lagi butuh TTE buat di SP cepet2 ehh dia nya malah lambat. Hadeuhh... Gw juga gen z tapi plis deh kalo kerja tuh yg bener. Mau makan gaji buta Lo?,gaji gen z
Mon Jun 26 02:02:52 +0000 2023,@kimbiiseo dorg belum rse gaji bwh 1k eik nk gaji bnyak kne pulun ot bnyak2.. hhmmmm manjahh kli gen z.. belum lg bru 1st gaji nk bli honda,gaji gen z
Sun Jun 25 12:39:10 +0000 2023,Keinget kata kata bapak gua kerja itu jangan liat gaji Karena rezeki mah udah ada yang ngatur yang perlu di perhatiin itu adalah bagaimana kita bisa bermanfaat bagi yang lain dan bisa ikut berkontribusi dalam membangun umat ,gaji gen z
Sat Jun 24 06:37:33 +0000 2023,orang kita selalu cakap kalau nak kerja gaji besar mesti sabtu ahad kena kerja atau kerja sampai malam. gaji besar tak semestinya kerja teruk2 boleh je kerja biasa tapi gaji besar. ramai suka brainwash gen z cakap macam ni kenapa bitter sangat tah.,gaji gen z
Fri Jun 23 14:39:57 +0000 2023,@al_viian mane cukup segitu putar di slot sbntr jak habes.. kok bse org cukup dgn gaji 12 juta sebulan di pontianak..? minimal 3 digit kalo kate gen z,gaji gen z
Thu Jun 22 03:29:58 +0000 2023,@Box2BoxBola Ga aneh.. loker masuk 70 lolos 12 dipanggil datang 5 ga ada yg bener gaji UMR plus loh.. trus mau kalan apasih ? setelah ta cari penyebabnya Gen Z fenomena. Serah kalian lah...,gaji gen z
Thu Jun 22 02:00:17 +0000 2023,@shafeeeeeka Kadang aku tataw apa expectations gen Z ni... Nk keje senang.. Gaji byk ke.. Work life balance la enn.. Adehhh.. Penat la cm ni marttt,gaji gen z
Thu Jun 22 01:21:16 +0000 2023, actually ada yang umur tida serupa gaya juga.. senior tapi gaya gen z. Tegur sikit sentap push sikit kata toxic la gaji ciput la bagai.. hello mau naik gaji kena ada naik sales. Mana common sense kmurang?,gaji gen z
Thu Jun 22 00:41:16 +0000 2023,@AkeemSharyzal Yup.. saya setuju. Tapi gen y dan ramai gen X pun macamtu. orang tua lagi kuat. Cuma pastu rant kat sosial tingkap setempat. Bukan media sosial. Banyak sama benanye gen X dengan gen z ni. Dedua gaji beso dedua pangkt tinggi.,gaji gen z
Wed Jun 21 13:17:43 +0000 2023,@toniheru Gen Z tuntutannya banyak mbib Pen langsung kerja dan gaji 2 digit,gaji gen z
Tue Jun 20 15:52:22 +0000 2023,sbb tu perempuan yg dapat husband mcm tu sampai ke tua stress and dah lali tapi lelakinya tak bertanggungjawab so dia sugarcoat la kata AKU OK JERRRRRRRRR GAJI 1000 ADA 10 ANAK DULU LEMBIK GEN Z NI KAWEN JE LA tapi anak anaknya ramai terabai grow up ada perasaan dendam dgn kau,gaji gen z
Tue Jun 20 00:49:04 +0000 2023,Nak dengar lah jugak apa pendapat gen X Y nih? Korang mcm ni jugak key mase intern dulu kat company korang? Yelah gen Z ni kan dicop lembik hrmmm Best kan dpt pekerja tanpa gaji ni intern tu alasan je https://t.co/fojrD0Z9WR,gaji gen z
Mon Jun 19 07:02:49 +0000 2023,@RajaPetra Nak rasa zaman ni. Budak budak gen z tak kan tahu. Ini zaman tun. Yaaa. Semua murah. Gaji siapa kerja kerajaan. Pangkat biasa pon 1k lebih. Ayah ak tahun 2002 gaji dah 3k lebih. Kkm jer. Time tu rm20 rgt pon banyak. Punca dia orang tengah main harga. Zaman najib start rasa teruk,gaji gen z
Sun Jun 18 15:18:41 +0000 2023,Dieng Bromo Sumba Labuan Bajo Empat lokasi yg pengen gw kunjungi dlm waktu dekat. Bikin list aja dulu. Biar semangat nabungnya. Iya sisa gaji gw tuh habisnya ya utk jalan-jalan. Millennial tp ky gen Z. ,gaji gen z
Sun Jun 18 06:50:57 +0000 2023,Sbg gen millennial yg experienced 2x internship Korg ckp gaji min 1.5k xcukup utk survive skg &amp; korg jgek org yg sama sindir gen z lembik. Xde elaun xboleh nk survive! Aku dl bla bla So skg u tell me kt mn rasional intern xperlu elaun????,gaji gen z
Sun Jun 18 02:35:47 +0000 2023,@lilyahya57 @5M30W ah kau gen z lgtv babi. bodoh unlimited tp nk gaji ceo. aku mmg x hire intern. tp intern mari apply tu nk kire camne,gaji gen z
Sat Jun 17 13:08:48 +0000 2023,@5M30W kalau elaun dlm 500-600 ok je. masalahnya intern bodo gen z ni demand gaji minimum tapi reti potostet kertas je. outlook pun x pernah guna apatah lg simple editing guna adobe product. baik hire org ada experience dari intern gen z bodo tp demand nk jd ceo,gaji gen z
Sat Jun 17 07:42:26 +0000 2023,Kau budak intern kau ingat kau boleh ubah company tu dapat job juta2 waknat. Lain la kau anak sesuatu . Demand macam2 dengan keadaan sekarang yang dah kerja tetap pun gaji ciput ini kan budak intern Gen Z demand macam2 kefala fana dia.,gaji gen z
Sat Jun 17 05:49:46 +0000 2023,Sapa kmren blg gen z ga becus kerjaa?! lihat mrk gen z yg bkerja smpe membuat millennial(saya) impressed dgn chemistry dan performance nya akan saya beri score 5/5 saat 1on1 nanti biar naik gaji!! https://t.co/FZYk83HRpN,gaji gen z
Sat Jun 17 01:24:24 +0000 2023,Pembantu zaman skrg tuh perpaduan antara gadis desa dan Gen Z. Udh dibaikin kek apaan tau gaji sesuai pasaran eh pasti gak lama minta pulang. Ada ajaa alasannya dan kadang ga masuk akal. ,gaji gen z
Sat Jun 17 01:04:18 +0000 2023,@sultohn @worksfess professional kerja nya emang agak kurang kalo gen z sebatas kerja minta gaji tinggi tapi ga paham apa yg di kerjain ga paham maksud nya apa pernah dpt accounting gen z selisih pembukuan 1-10 jt it's ok lah ini di atas 100jt spaneng ga tuh kebanyakan gen z dikit2 resign,gaji gen z
Fri Jun 16 14:41:00 +0000 2023,@worksfess ga memungkiri tp sbg gen z gue belajar dari pengalaman generasi atas dan gue gamau ngerasain yg sama. palugada gaji gak sepadan tanpa perkembangan karir? ya ogah. this isnt about kerja berdarah² kalo kita bisa work smart and result in the same ngapain harus berdarah darah?,gaji gen z
Wed Jun 14 07:49:39 +0000 2023,Punya temen kerja Gen Z emg bnyk gregetnya Bnyakin sabarnya walau hati dh hrs pgn huaaaaaa Pgnnya kerja lgsg enak gaji lgsg banyak Tp ngrjain tugas kerjaan salah muluuu,gaji gen z
Tue Jun 13 15:25:06 +0000 2023,@jogmfs knp ya jaman skrg org ud gaji 5-10jt tapi ga punya asuransi swasta pribadi ada rokok coba hidup balance deh rokok &amp; asuransi kesehatan. ud bnyk kan buktinya di luar sana hasil dr merokok dan atau ga punya asuransi itu gmn. yuk gen z &amp; millenials lebih sadar akan insurance ,gaji gen z
Tue Jun 13 10:34:41 +0000 2023, Gen Z Always Benak Tular Video Remaja 16 Tahun Show Off Gaji 1K Sehari Undang Kritikan Geng Dewasa https://t.co/8xnJ8t0V1V https://t.co/EuMVzEGFZO,gaji gen z
Fri Jun 09 12:34:01 +0000 2023,Gen Z tolol. Slip gaji diumbar2,gaji gen z
Fri Jun 09 02:37:13 +0000 2023,Walopun gaji segede apapun pasti punya tanggung jawab yg gede jg. Anak2 gen Z terlalu melihat nominal gaji. Tp etos kerja sangat kurang dan rasa bersyukur yg sangat kurang. Gaji gede tp tiap hr ngestarbak jg ttp kurang cuy,gaji gen z
Thu Jun 01 17:03:37 +0000 2023,@worksfess yaolo bener2 ya fg gen z sekarang. yg dicari udah duit bukan ilmu dan pengalaman hahaha naikin dulu value lo biar lo bisa dapet gaji sesuai kemauan lo. ini kerja blm ada pengalaman udah minta gaji gila. no salty no saltu tp pola pikir kaya lo bikin gemes,gaji gen z
Thu Jun 01 16:03:18 +0000 2023,hari hari bacain keluhan gen z kerja minta gaji segini segitu realitynya didunia kerja juga gitu gitu aje skillnya. skill oke jiwa mimpin dan tanggung jawabnnya kagak ada,gaji gen z
Wed May 31 08:53:52 +0000 2023,@MohdHakimII Kerajaan patut amek cakna dan tinggikan gaji minimum setinggi gaji pakwe gen z.,gaji gen z
Wed May 31 08:52:57 +0000 2023,@abdinsyakirin Bagusnya bf gen Z memberi nafkah couple tinggi dari paras gaji minimum.,gaji gen z
Tue May 30 00:31:14 +0000 2023,Dulu zamannya gua intern di media gaji pertama gua 1 1jt tp entah anak gen z ini maunya paid intern digaji 1/2 dr kartap mana bawa2 almet pula. Herman,gaji gen z
Mon May 29 19:21:51 +0000 2023,@chnksht420 @GerryS @adityalesmana Yg saya maksud mental personalnya masing2 FG Kalau sudah terjun d dunia kerja Harus siap untuk masalah skill bisa diasah sambil jalan Kebanyakan gen Z mau enaknya saja Kerja ringan minta gaji gede,gaji gen z
Sun May 28 13:47:45 +0000 2023,@worksfess waahh selamat nder padahal gen z gaji segitu kureng. tp kamu bahagia bangeettt jd ikut bahagiaaa patut ditiru nih sender buat gen z yg lain klo kerja gabisa langsung melesat dapet gaji gede semangat kerjanya ya nder semoga betah ,gaji gen z
Fri May 26 13:38:17 +0000 2023,Sebab generasi ni belajar dari kesilapan millenials. Ramai sambung belajar bila kerja suasana kerja tak ngam ramai je yang berhenti buat kerja sendiri atau tukar bidang. Beza generasi dulu gaji kecik bos toxic pun bantai je kerja. Gen z ni selangkah kedepan lagi,gaji gen z
Thu May 25 07:46:26 +0000 2023,@kegblgnunfaedh Sedikit share kmrn pernah interview dia gen Z udh nganggur arround 6month. Kita offer gaji UMR. Dengan target yg emang jobdesc dia nantinya. User udh Ok nih ternyata dia GA DATENG DONG. Alesannya mau cari yg lebih flexible waktu kerjanya. Wkwk. Mau kerja apa mau healing?,gaji gen z
Wed May 24 09:43:12 +0000 2023,@convomfs 2 sisi loker indo: Di satu sisi nggoblok-goblokin gen z yang katanya cengeng lemah generasi gagal gak sopan dll. Di sisi lain gak Nerima pelamar usia 25-30 karena mereka udah berkeluarga (yang biasanya minta gaji lebih layak),gaji gen z
Sat May 20 14:42:11 +0000 2023,Serius nanya itu gen z yg tiap weekend makan di cafe mahal aipong baru tiap rilis hura2 di club sm manteman selalu partisipasi si konser biar ga fomo kerjanya apa sik bingung wkwkwkwk tu gaji 600jt/bulan ape? Ngiri,gaji gen z
Thu May 18 02:53:24 +0000 2023,Gen Z gaji UMR mau nabung sampe lambung luka juga gak bisa beli rumah,gaji gen z
Wed May 17 12:14:50 +0000 2023,@ariel_heryanto Pantes Sry Mulyani pernah bilang Anak2 Generasi Z dan gen milieal sulit beli rumah dan punya properti gaji anak gen Z dan milineal habis hanya untuk hal2 yg saya rasa ini semua kebutuhan tersier.,gaji gen z
Wed May 17 08:29:25 +0000 2023,@yd1vva46 @galaxyofgemini @calciumchloerid Sama kek boomer maruk beli property buat dijual lagi katanya buat investasi. Trus yg bagian beli gen z gaji umr padahal butuh banget rumah. Kira2 perumpamaanya sama kek gitu kali ya.,gaji gen z
Wed May 17 06:12:17 +0000 2023,@litbabysugar @sozis_kanpler @ewhkaris @tanyakanrl Kata siapeeee wkwkwkwkwk Kebanyakan gen z tu manja2. Minta gaji tinggi nol pengalaman,gaji gen z
Thu Apr 27 01:24:05 +0000 2023,@jogmfs Early 20 gen Z Besaran gaji beberapa kali lipat UMR diy Tabungan tuh sekitar 40% gaji 20% gaji dana darurat Gada rencana nikah krn gamau,gaji gen z
Wed Apr 26 08:55:15 +0000 2023,@yean_jean @GoDisko Gaji brpa pun Eiger ttp di hati bisa pakai ngantor dan naik gunung 5 tahun lebih pakai Eiger masih awet,gaji gen z
Wed Apr 26 04:20:29 +0000 2023,@18fesss Tiap gajian selalu abis jg keknya masuk red flag deh trus ibunya jg redflag. Dah lah leave nder WKWK. Ini bkn sebatas masalah nominal gaji dia dia g bs kelola duit ga konsisten nuntut hal yg dianya aja ga ngelakuin,gaji gen z
Mon Apr 24 05:01:15 +0000 2023,@worksfess yang gaji 1 atau 2 digit belom mampu beli rumah mobil dsb karna duit gaji dibeliin buat tiket kongser nder. karna bahwasanya gen z duitnya abis buat konser,gaji gen z
Sat Apr 22 03:04:09 +0000 2023,Gen Z be like: *ga bole nanya soal pacar* *ga bole nanya kerja dimana* *ga bole nanya gaji* *ga bole nanya kapan nikah* *ga bole nanya kapan punya anak* : Dek? : Iya tante? : Btw adek tau ndak ... air kelapa itu tu masuknya dari mana ya?? Gitu kali ya ...,gaji gen z
